reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion;;;;;
"86e9d2c0-7f07-4da2-a261-60f5a65fc3f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saking kecenya applikasi klikdokter ini bikin gamau pindah ke lain hati,5,0,2.0.38,2022-12-28 11:37:26,""Dear Khusnul Khotimah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-28 11:40:00,2.0.38";;;;;
"a5d8dc83-b622-4454-b85a-bdbdb662941e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pokoknya gada yang bisa ngalahin applikasi klikdokter deh,5,0,,2022-12-28 11:36:34,""Dear annisa norma sari, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-28 11:39:31,";;;;;
"a4b38059-c362-495a-9559-450dcdd1d5a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga ragu deh buat kasih rating tinggi buat applikasi klikdokter krn emang pelayanannya yg TOP,5,0,,2022-12-28 11:35:37,""Dear Nudy Arsyad Pratama, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-28 11:39:19,";;;;;
"5a7c1e5c-bab4-4c53-a5fc-1fe383f870ba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semenjak pake klikdokter jadi praktis banget krn bisa tebus obat via aplikasi,5,0,2.0.38,2022-12-28 11:35:20,""Dear Dika Lita, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-28 11:39:09,2.0.38";;;;;
"b4b77c66-4b01-43a4-ba52-b72713786ddc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gada yang bisa ngalahin ramahnya dokter-dokter disini,5,0,,2022-12-28 11:33:25,""Dear Ara Ara, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-28 11:38:57,";;;;;
"05d21a67-3361-463f-875e-378c57ccb1e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Baru pertama pakai aplikasi ini ternyata ok, sangat membantu di saat kita benar benar membutuhkan layanan dokter dan tebus resep"",5,0,2.0.38,2022-12-27 04:30:40,""Dear Andika, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-27 04:41:26,2.0.38";;;;;
"4576b539-7771-4696-9e71-cf190372e582,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""dokternya gak ada yg jutekk, sukakk bangett padahal aku sering nanya nanya pas konsul"",5,0,2.0.38,2022-12-26 08:43:07,""Dear Mahesti Mira Adelia, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-26 10:14:20,2.0.38";;;;;
"69f992b4-7ea1-4e52-aa19-74bae2127063,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""meskipun udah malem, dokter nya tetep standby buat konsul online sama pasien, totalitas bangett!"",5,0,,2022-12-26 08:41:58,""Dear Murniaty Helyana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-26 10:13:40,";;;;;
"79835512-d4d5-457a-b6e1-367a59facae3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""fiturnya lengkap banget ada info tentang vaksinasi, kerenn deh"",5,0,,2022-12-26 08:37:31,""Dear elysa afrilliani, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-26 10:12:26,";;;;;
"1f222bf0-60ad-4bd8-849a-f7172ad15bb3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""dokter nya fast respon parahh, mau berobat jadi cepet dan ga nunggu lama"",5,0,,2022-12-24 22:32:37,""Dear Siti Aisyah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-24 22:44:58,";;;;;
"ebe1dfb8-4c6c-4dab-98e8-fff9d9dd86e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,haruss banget buat berobat disinii karena dokternya super duperr ramah dan fast respon!!,5,0,,2022-12-24 22:32:34,""Dear Jennie Sandra, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-24 22:44:39,";;;;;
"793ebb76-71b9-4cd1-aa61-a1d211f1e2e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa gagal terhubung terus ke dokternya mana sudah bayar percuma dong !!!!!!!!!!,1,0,2.0.33,2022-12-23 22:04:46,""Dear STNK, mohon maaf atas ketidaknyamanannya. Terkait chat yang tidak terhubung dengan dokter akan mendapat voucher pengganti sebesar nominal yang dibayarkan dan dapat digunakan untuk konsultasi kembali. Jika berkenan, hubungi layanan WhatsApp Customer Care di 0811800629 yang bisa diakses 24 jam untuk membahas lebih lanjut ulasan kamu."",2022-12-24 07:16:36,2.0.33";;;;;
"1f818791-3865-4473-bae8-c86b84612773,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""sumpahh yaa dokter disini ramah bangett, padahal gua banyak nanya pas lagi konsul haha thanksss yaa dokk!!"",5,0,,2022-12-23 07:12:37,""Dear Ce Zi, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-23 07:23:20,";;;;;
"3bf2a9fc-7488-4428-b0fe-404d0f8ab502,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""bener bener membantuu bangett buat balita, soalnya bisa cek imunitas dan cek alergi"",5,0,2.0.33,2022-12-22 07:38:05,""Dear Ashel Khns, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-22 07:59:54,2.0.33";;;;;
"689be1fb-e4ad-475e-a100-cca19ec0b775,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,telemedicine yang ga ada tandingannya!! pelayanannya cepet banget ga make nunggu lama buat konsul,5,0,,2022-12-21 11:10:01,""Dear Cintya Nurhaliza, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-21 11:21:53,";;;;;
"9fd1962a-e53e-4702-91be-d6efec263576,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""dokternya ramah dan fast respon parah, jadi waktu konsul nya ga sia sia"",5,0,,2022-12-20 10:28:20,""Dear Diajeng Estiningtyas Batari, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-20 10:46:53,";;;;;
"aebdb62d-72ff-4dd6-98c8-aefed249d088,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""waktu itu sakit maag pas lagi di kost sendirian, make klikdokter langsung cepet bangett tebus obat nya. mantapp!!"",5,0,,2022-12-20 07:17:01,""Dear Christ D, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-20 07:19:27,";;;;;
"29e1195e-b8ac-4b97-a089-e05ca1e24660,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😍😍😍,5,0,2.0.33,2022-12-19 04:06:22,""Dear Saya Pasti bisa, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-19 04:39:48,2.0.33";;;;;
"3e6358bf-45b7-4a8c-bda2-e4ccab45a123,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Selain fastrespon, dokternya juga ramah semua ❤️❤️❤️"",5,0,,2022-12-18 08:46:02,""Dear Prian Tama01, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-18 10:16:51,";;;;;
"bf32ea14-f3f6-49a9-802f-7dc012f297fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Puas banget deh pake aplikasi ini, pilihan dokternya banyak, spesialisnya juga banyak. Fiturnya user friendly ga bikin pusing"",5,0,,2022-12-18 04:39:36,""Dear carissa andina, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-18 04:43:05,";;;;;
"1e765b47-f24e-4667-92ad-94dae8f464fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Klikdokter ini salah satu aplikasi kesehatan fav aku soalnya dokternya selalu siaga kapanpun,5,0,2.0.33,2022-12-17 06:45:17,""Dear Ian Ianah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-17 06:53:53,2.0.33";;;;;
"1aea8c9d-126f-4b70-b914-a2dfeb211d05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Ga pernah nyesel pake klikdokter soalnya ngga pernah dikecewain juga, mantep banget deh pelayanannya!"",5,0,,2022-12-17 06:33:24,""Dear Nayanika Prameswari, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-17 06:54:00,";;;;;
"0e35283c-73c1-4a8c-9052-68a5a38121bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Harganya emang terjangkau kalau konsul disini, terus bisa tebus resep juga dan alhamdulilah sejauh ini cocok obatnya sama aku!"",5,0,,2022-12-17 06:15:32,""Dear Prasasti, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-17 06:18:31,";;;;;
"17c0f0ca-4852-426f-8db3-49325c3b3fa5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Fiturnya lengkap ya, gampang digunain juga, selain itu dokternya ramah semua. Aku ga pernah loh nemu dokter yang judes disini"",5,0,,2022-12-17 06:03:12,""Dear Maul, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-17 06:18:12,";;;;;
"9ecec9f0-d0de-4708-856d-7a09acb3eb21,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bintang 5 buat klikdokter karena selalu totalitas ngelayaninnya,5,0,,2022-12-16 11:51:20,""Dear Lala St, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 11:57:01,";;;;;
"f2cf0e1a-f7db-4ce9-a7a2-0a6a34c49ad6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Dibanding aplikasi sebelah, klikdokter emang udah oke banget, fitur lengkap dan user friendly"",5,0,,2022-12-16 11:25:43,""Dear Karin Permata, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 11:57:03,";;;;;
"7b923963-8016-483e-97bf-fe1681d05a71,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Selain aplikasinya gampang dipake, fiturnya ga kalah lengkap lah dibanding aplikasi sebelah. Pelayanannya juga baguss"",5,4,2.0.33,2022-12-16 10:14:57,""Dear Devina, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 11:57:12,2.0.33";;;;;
"a94b9e7c-1fd1-4901-99ff-c39c8589e6cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""sekarang tuh ngga usah repot-repot ke RS tinggal chat dokter terus minta resep obat, mudah banget zaman sekarang. thanks big buat klikdokter."",5,0,,2022-12-16 09:18:46,""Dear Azi Gamers, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 11:57:16,";;;;;
"35efc4ea-5b19-4116-aff5-efc75ed68252,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Pertama nyoba ternyata aplikasinya friendly user ya, gak bikin bingung. Dokternya juga cepet banget ngerespon"",5,0,2.0.33,2022-12-16 09:00:19,""Dear Devil Nyan DN, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 11:57:18,2.0.33";;;;;
"517f3005-9b78-42dd-a2af-3542a29aae4c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Ga sia-sia bayar mahal buat beberapa dokter spesialis disini, pelayanannya bagus dan fastresp dokternya"",5,0,,2022-12-16 08:40:47,""Dear Mandz Syif, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 11:57:20,";;;;;
"d3e5c05c-3d43-45c4-b7f9-46181dbcbf98,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Aplikasi nya bermanfaat banget sih, bisa konsul online, bisa tebus resep juga. Udah gitu artikel nya sangat membantu. Thankyouuu ya ♡♡♡"",5,7,2.0.33,2022-12-16 07:13:58,""Dear Septi Mantipanny, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 07:42:28,2.0.33";;;;;
"0611202b-80aa-493b-980b-2354ca622d2c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Baru pertama nyoba aplikasi ini, dokternya ramah dan fastrespon banget. Cocok deh buat keadaan darurat"",5,0,,2022-12-16 07:13:53,""Dear Fauzie Ridwan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 07:42:26,";;;;;
"54908d98-dcae-4ae2-8d0b-31d070501a0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So happy akhirnya nemuin aplikasi telemedicine yang bagus karena emang pelayanannya top. Aku seneng pake klikdokter,5,0,,2022-12-16 07:11:26,""Dear Silvia Amilia, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 07:42:22,";;;;;
"650ad5e9-e6ec-46f3-8f7e-b59007858fe6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ternyata dibanding aplikasi sebelah klik dokter pelayanannya lebih bagus. dokter dokternya fast respon banget,5,0,,2022-12-16 07:08:48,""Dear Roro Rindu Rabulizat, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 07:37:49,";;;;;
"b2c7fe5f-a4f6-4abe-82b0-f5a098c9ed6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Dulu pas pake aplikasi sebelah, dokternya slowresp banget. Sia-sia konsul disitu, akhirnya ikut saran temen buat pake klikdokter dan fastresp banget dokter disini!!"",5,0,,2022-12-16 07:06:47,""Dear Ferdi Sambk, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 07:37:56,";;;;;
"6bea63d0-8f86-41cc-902b-d244ee228ed5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bisa berword-word ini aplikasi bagus bangettt. bintang 5 dahh,5,0,2.0.33,2022-12-16 02:44:08,""Dear Maswanto Riadi, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-16 03:08:17,2.0.33";;;;;
"85b84e06-19b8-48a1-865f-b4d41e371bc6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""dokternya ngga jutekk, ramah bangettt. serius dah kalean harus nyobain juga kalo mau konsul"",5,0,2.0.33,2022-12-15 16:33:18,""Dear Arbi Whd, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-15 16:44:10,2.0.33";;;;;
"26bbed23-3ccf-4934-8552-6418673cf993,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,serius aplikasi ini bagus banget sampe ada info tentang obat-obatan mantapp betull,5,0,2.0.33,2022-12-15 16:18:24,""Dear Tuti Yanti, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-15 16:30:44,2.0.33";;;;;
"8dbdca8d-7215-4b97-8fa9-9f89ede61f7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus bgt ga boong aplikasi klikdokter. pelayanannya enak banget ramah ramah dokternya,5,0,,2022-12-15 14:37:30,""Dear Nurul Fajrianna, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-15 14:52:02,";;;;;
"85563d7e-1dd1-4b54-88b3-1790479f3247,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""jujur ini pertama kalinya install aplikasi telehealth sempet ragu takut dapetnya dokter yg ngga bener , ternyata di klikdokter dokternya ramah-ramahh"",5,0,2.0.33,2022-12-15 14:24:36,""Dear Adita Zaslavski, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam."",2022-12-15 14:51:15,2.0.33";;;;;
